STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,UNIT_MEASURE,Unit of measure,DECIMALS,Decimals
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1.25,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,1.071848273,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,0.942307711,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,1.201388836,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.454646021,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.067950003,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,TFI,Barriers to trade facilitation,A,Annual,2018,,0.795988083,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,TARIFFS,Tariff barriers,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,PMR,Product market regulation,A,Annual,2018,,1.162182152,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,1.189246297,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,0.858479559,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,1.347368479,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,0.884259284,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,PRICE,Retail price controls and regulation,A,Annual,2018,,0.555555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,1.333333373,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,1.214814782,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,0.433333337,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,1.825000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,0.200000003,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,3.450000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,1.135118008,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,1.40625,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,1.3125,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,1.540030003,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,1.730769277,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,1.349290729,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.459073931,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.086099997,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,TFI,Barriers to trade facilitation,A,Annual,2018,,0.791121781,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,TARIFFS,Tariff barriers,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,PMR,Product market regulation,A,Annual,2018,,1.15897426,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,0.920853436,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,0.517543852,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,0.631578922,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,0.982516348,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,PRICE,Retail price controls and regulation,A,Annual,2018,,0.70588237,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,1.235294104,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,1.322222233,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,0.666666687,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,1.262500048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,2.025000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,1.397095084,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,1.868749976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,1.987499952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1.75,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,1.878124952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,1.850000024,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,1.90625,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.444410354,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.038895,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,TFI,Barriers to trade facilitation,A,Annual,2018,,0.794336021,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FIN,Finland,TARIFFS,Tariff barriers,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,PMR,Product market regulation,A,Annual,2018,,1.251888335,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,1.096512079,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,0.990131497,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,1.105263114,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,1.374404788,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,PRICE,Retail price controls and regulation,A,Annual,2018,,0.944444418,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,1.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,2.18650794,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,0.866666675,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,0.924999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,0.800000012,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,1.049999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,1.40726459,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,1.758333325,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,1.600000024,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1.916666627,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,1.998990774,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,2.708974361,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,1.289007068,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.46446982,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.137943745,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,TFI,Barriers to trade facilitation,A,Annual,2018,,0.755465746,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,FRA,France,TARIFFS,Tariff barriers,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,PMR,Product market regulation,A,Annual,2018,,1.393074393,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,1.5162251,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,1.366705298,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,1.805555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,1.310541272,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,PRICE,Retail price controls and regulation,A,Annual,2018,,1.388888836,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,1.166666627,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,2.14814806,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2018,,0.538461566,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,REGULATIONS,Regulations impact evaluation,A,Annual,2018,,1.871428609,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2018,,0.25,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2018,,3.492857218,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2018,,1.269923687,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2018,,2.318749905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2018,,3.137500048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2018,,1.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2018,,1.004340291,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2018,,0.947916687,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2018,,1.060763836,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2018,,0.486680895,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2018,,0.052746002,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,TFI,Barriers to trade facilitation,A,Annual,2018,,0.907296717,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DEU,Germany,TARIFFS,Tariff barriers,A,Annual,2018,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,PMR,Product market regulation,A,Annual,2018,,1.964030743,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,STATE_INVOL,Distortions induced by state involvement,A,Annual,2018,,2.094381809,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2018,,1.085526228,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2018,,1.421052575,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,INVOL_BUSINESS,Involvement in business operations,A,Annual,2018,,1.422618985,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,PRICE,Retail price controls and regulation,A,Annual,2018,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2018,,2,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,GRC,Greece,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2018,,2.023809433,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
